Player,GP,MIN,PTS,FG%,3PA,3P%,REB,AST,TO,STL,BLK,Close FGA,Close FG%,Mid FGA,Mid FG%,Post_Ups,Drives,Height,Pos,TEAM,Class
Mike Conley: 2019,47.0,29.0,14.4,40.9,5.4,37.5,3.2,4.4,2.0,0.8,0.1,5.2,44.2,1.4,43.9,0.0,12.7,73.0,PG,UTA,4
Myles Turner: 2019,62.0,29.4,12.1,45.7,4.0,34.4,6.6,1.2,1.4,0.7,2.1,3.7,59.5,1.7,39.6,2.2,1.2,83.0,C,IND,2
Pascal Siakam: 2019,60.0,35.2,22.9,45.3,6.1,35.9,7.3,3.5,2.5,1.0,0.9,9.8,54.1,2.6,31.4,3.9,10.0,81.0,PF,TOR,5
RJ Barrett: 2019,56.0,30.4,14.3,40.2,3.5,32.0,5.0,2.6,2.2,1.0,0.3,8.0,46.3,1.5,27.1,0.8,9.8,78.0,SG,NYK,4
Ricky Rubio: 2019,65.0,31.0,13.0,41.5,3.3,36.1,4.7,8.8,2.7,1.4,0.2,4.5,44.4,2.9,42.1,0.1,12.4,75.0,PG,PHX,0
Rudy Gay: 2019,67.0,21.8,10.8,44.6,3.3,33.6,5.4,1.7,1.3,0.5,0.5,3.3,54.5,2.3,47.1,1.6,3.4,80.0,PF,SAS,1
Rudy Gobert: 2019,68.0,34.3,15.1,69.3,0.0,0.0,13.5,1.5,1.9,0.8,2.0,8.2,68.3,0.0,0.0,0.7,0.5,85.0,C,UTA,3
Russell Westbrook: 2019,57.0,36.0,27.2,47.2,3.7,25.8,7.9,7.0,4.5,1.6,0.4,13.5,55.6,5.2,40.7,1.1,20.8,75.0,PG,HOU,0
Serge Ibaka: 2019,55.0,27.0,15.4,51.2,3.3,38.5,8.2,1.4,2.0,0.5,0.8,6.6,60.6,2.3,42.9,1.6,1.4,84.0,C,TOR,2
Seth Curry: 2019,64.0,24.6,12.4,49.5,5.0,45.2,2.3,1.9,1.0,0.6,0.1,2.3,52.2,1.7,54.6,0.0,4.2,74.0,SG,DAL,1
Shai Gilgeous-Alexander: 2019,70.0,34.7,19.0,47.1,3.6,34.7,5.9,3.3,1.9,1.1,0.7,8.9,51.7,2.0,47.8,0.0,16.4,77.0,SG,OKC,0
Steven Adams: 2019,63.0,26.7,10.9,59.2,0.0,33.3,9.3,2.3,1.5,0.8,1.1,7.3,61.6,0.2,21.4,3.9,0.7,83.0,C,OKC,3
Thomas Bryant: 2019,46.0,24.9,13.2,58.1,2.0,40.7,7.2,1.8,1.2,0.5,1.1,5.1,70.6,2.0,44.7,1.0,0.7,82.0,C,WAS,2
Tobias Harris: 2019,72.0,34.3,19.6,47.1,5.0,36.7,6.9,3.2,1.4,0.7,0.6,8.2,58.5,3.1,34.7,2.5,8.4,80.0,PF,PHI,2
Trae Young: 2019,60.0,35.3,29.6,43.7,9.5,36.1,4.3,9.3,4.8,1.1,0.1,9.5,51.6,1.8,44.0,0.0,19.8,73.0,PG,ATL,0
Tyler Herro: 2019,55.0,27.4,13.5,42.8,5.4,38.9,4.1,2.2,1.6,0.6,0.2,3.0,53.3,3.0,39.4,0.1,5.7,77.0,SG,MIA,4
Anthony Davis: 2020,23.0,32.8,22.5,53.3,2.5,29.3,8.4,3.0,2.0,1.3,1.8,9.3,67.7,4.9,37.5,8.5,2.8,82.0,PF,LAL,5
Anthony Edwards: 2020,44.0,30.3,16.9,38.6,6.8,31.5,4.3,2.6,2.0,1.0,0.4,7.6,47.4,1.8,25.0,0.2,9.7,76.0,SG,MIN,4
Bam Adebayo: 2020,38.0,33.7,19.2,55.7,0.2,28.6,9.5,5.4,2.8,0.9,1.1,9.7,60.8,2.9,41.3,5.6,3.6,81.0,C,MIA,5
Ben Simmons: 2020,36.0,34.1,16.1,56.3,0.2,37.5,8.0,7.6,3.5,1.5,0.7,10.7,57.9,0.3,25.0,2.9,12.0,83.0,PG,PHI,5
Bradley Beal: 2020,39.0,35.7,31.8,48.8,6.5,33.3,5.1,4.6,3.3,1.3,0.4,10.2,57.8,6.1,49.6,0.4,15.0,75.0,SG,WAS,0
Buddy Hield: 2020,44.0,35.1,16.8,39.3,10.5,38.2,4.6,3.3,1.8,0.8,0.3,2.6,46.2,1.4,36.7,0.0,4.6,76.0,SG,SAC,4
CJ McCollum: 2020,18.0,32.0,23.8,43.9,10.3,42.5,3.8,4.3,1.1,1.1,0.3,5.3,45.3,3.5,46.0,0.0,7.3,75.0,SG,POR,4
Carmelo Anthony: 2020,42.0,25.7,14.0,41.9,4.6,38.7,3.3,1.7,1.0,0.8,0.7,2.3,39.1,4.9,44.9,4.0,1.3,79.0,PF,POR,1
Chuma Okeke: 2020,28.0,21.7,4.9,39.4,2.4,38.2,3.5,1.8,0.6,0.8,0.4,1.1,36.4,1.0,42.9,0.5,1.5,78.0,PF,ORL,1
Cole Anthony: 2020,25.0,26.7,11.0,37.5,3.3,32.5,4.4,3.8,2.0,0.7,0.4,5.6,39.3,1.8,44.4,0.0,9.2,74.0,PG,ORL,4
D'Angelo Russell: 2020,20.0,29.2,19.3,42.6,7.4,39.9,2.6,5.1,2.7,1.1,0.5,4.8,52.1,4.1,39.0,0.4,7.3,76.0,PG,MIN,4
Derrick White: 2020,17.0,26.6,12.8,38.7,5.6,32.6,2.5,3.4,1.5,0.6,1.1,4.4,47.7,0.9,37.5,0.1,8.6,76.0,SG,SAS,4
Dillon Brooks: 2020,38.0,29.2,16.0,39.5,5.7,31.9,3.0,2.6,2.0,1.3,0.4,6.9,44.9,2.6,43.9,0.1,8.3,79.0,SF,MEM,4
Donovan Mitchell: 2020,41.0,33.9,25.4,43.0,8.7,38.4,4.6,5.5,3.0,1.0,0.3,8.5,48.2,3.0,41.8,0.0,15.7,73.0,SG,UTA,0
Donte DiVincenzo: 2020,43.0,27.2,10.7,42.7,5.0,38.7,5.5,3.0,1.3,1.1,0.2,3.8,44.7,0.6,48.0,0.0,4.3,76.0,SG,MIL,4
Duncan Robinson: 2020,44.0,33.0,12.5,41.6,8.5,38.2,3.8,1.7,1.2,0.6,0.2,1.2,75.0,0.3,9.1,0.1,1.9,79.0,SF,MIA,1
Ja Morant: 2020,33.0,31.5,19.1,43.7,3.6,22.9,3.4,7.5,2.9,0.9,0.2,11.3,51.3,1.0,37.5,0.5,19.3,75.0,PG,MEM,0
Jae Crowder: 2020,40.0,27.7,10.3,41.1,6.3,39.0,5.0,2.0,0.9,0.9,0.3,1.3,53.8,1.0,34.2,0.2,1.1,78.0,PF,PHX,1
Jerami Grant: 2020,40.0,35.6,23.4,42.9,6.7,35.3,5.1,2.8,2.1,0.8,1.1,7.8,52.6,3.5,36.2,1.2,11.3,80.0,SF,DET,0
Joe Harris: 2020,45.0,30.7,14.4,51.4,6.8,48.5,3.4,1.7,0.8,0.6,0.2,2.6,61.5,0.8,43.2,0.0,3.3,78.0,SF,BKN,1
Joe Ingles: 2020,39.0,26.8,12.1,53.8,5.5,49.1,3.7,4.2,1.5,0.6,0.2,2.1,71.4,0.1,0.0,0.1,7.5,80.0,SF,UTA,1
Joel Embiid: 2020,31.0,32.6,29.9,52.5,2.9,42.2,11.5,3.3,3.2,1.2,1.4,9.4,57.4,5.7,50.8,13.4,3.7,84.0,C,PHI,5
John Collins: 2020,44.0,30.6,18.1,54.1,3.4,37.2,7.8,1.3,1.3,0.5,1.1,7.9,62.0,1.8,52.6,3.0,2.0,81.0,PF,ATL,2
John Wall: 2020,29.0,31.8,21.0,41.4,6.1,32.8,3.4,6.3,3.3,0.9,0.7,8.4,52.4,3.5,30.7,0.1,16.4,75.0,PG,HOU,0
Julius Randle: 2020,44.0,37.1,23.3,47.2,4.7,42.8,10.9,5.9,3.3,0.9,0.2,8.0,53.8,4.9,42.3,5.6,10.7,80.0,PF,NYK,5
Keldon Johnson: 2020,38.0,29.1,13.7,47.2,2.8,33.0,6.4,2.0,1.2,0.6,0.6,7.5,52.0,0.7,42.3,0.1,7.3,77.0,SF,SAS,2
Kevin Huerter: 2020,44.0,31.5,11.8,42.1,5.8,36.8,3.6,3.5,1.3,1.3,0.3,3.7,48.6,1.2,47.1,0.0,4.9,79.0,SG,ATL,4
Kristaps Porzingis: 2020,27.0,30.3,20.0,48.0,6.1,36.7,8.6,1.4,1.3,0.4,1.6,6.6,60.6,2.9,41.8,5.7,1.9,87.0,C,DAL,5
Lauri Markkanen: 2020,23.0,30.0,17.7,48.2,7.1,39.0,5.9,1.0,1.3,0.6,0.5,5.7,63.2,0.3,0.0,0.8,3.8,84.0,PF,CHI,2
Luguentz Dort: 2020,40.0,29.7,12.6,38.5,6.0,32.5,3.5,1.6,1.4,0.9,0.4,5.1,45.1,0.2,50.0,0.1,8.6,75.0,SG,OKC,4
Luka Doncic: 2020,39.0,35.2,28.6,48.2,8.0,36.7,8.3,9.1,4.3,1.0,0.6,10.1,57.4,2.8,47.7,1.1,22.1,79.0,PG,DAL,0
Malik Beasley: 2020,33.0,33.1,20.5,45.5,8.7,40.6,4.6,2.5,1.6,0.8,0.2,6.2,53.2,1.8,45.8,0.0,5.9,76.0,SG,MIN,4
Michael Porter Jr: 2020,34.0,29.4,16.0,52.6,5.6,42.9,7.4,0.9,1.1,0.7,0.9,4.5,66.7,1.4,46.9,0.6,1.6,82.0,SF,DEN,2
Mikal Bridges: 2020,43.0,32.4,13.5,52.5,4.4,41.4,4.8,2.4,0.8,0.8,0.9,4.4,65.9,0.5,39.1,0.0,3.8,78.0,SF,PHX,2
Nikola Jokic: 2020,44.0,35.7,27.0,57.1,3.6,42.1,11.3,8.5,3.1,1.6,0.6,11.4,63.2,3.5,53.9,9.5,4.2,83.0,C,DEN,5
Nikola Vucevic: 2020,44.0,34.1,24.5,48.0,6.5,40.6,11.8,3.8,1.9,1.0,0.6,8.5,55.3,5.6,46.0,11.1,3.5,83.0,C,CHI,5
Patty Mills: 2020,40.0,25.6,13.1,44.3,6.9,39.5,1.8,2.6,1.1,0.7,0.0,2.1,57.1,1.3,50.9,0.0,3.8,73.0,PG,SAS,1
Stephen Curry: 2020,39.0,33.7,29.0,47.5,11.4,40.8,5.3,6.2,3.1,1.4,0.1,6.5,60.0,2.3,46.6,0.2,10.2,75.0,PG,GSW,0
Victor Oladipo: 2020,29.0,33.4,20.8,41.1,7.7,33.3,5.0,4.7,2.4,1.3,0.4,8.2,51.2,2.6,29.7,0.0,12.9,76.0,SG,MIA,0
Zion Williamson: 2020,41.0,32.7,25.7,62.1,0.5,35.0,7.0,3.4,2.5,0.9,0.7,15.2,63.2,0.2,25.0,5.1,11.2,79.0,PF,NOP,5
Al-Farouq Aminu: 2015,82.0,28.5,10.2,41.6,4.3,36.1,6.1,1.7,1.5,0.9,0.6,3.4,50.0,1.1,37.6,0.4,3.5,81.0,SF,POR,1
Alec Burks: 2015,31.0,25.7,13.3,41.0,2.5,40.5,3.5,2.0,1.6,0.6,0.1,5.1,47.1,3.1,32.3,0.0,8.0,78.0,SG,UTA,4
Alex Len: 2015,78.0,23.3,9.0,42.3,0.1,14.3,7.6,1.2,1.9,0.5,0.8,5.4,46.3,2.5,32.6,5.0,0.6,85.0,C,PHX,2
Allen Crabbe: 2015,81.0,26.0,10.3,45.9,3.5,39.3,2.7,1.2,0.8,0.8,0.2,1.7,58.8,3.1,44.8,0.1,1.8,78.0,SG,POR,1
Alonzo Gee: 2015,73.0,22.4,4.5,51.8,0.8,28.3,3.4,1.0,0.8,0.9,0.2,2.3,65.2,0.4,25.0,0.1,1.5,78.0,SF,NOP,1
Amir Johnson: 2015,79.0,22.8,7.3,58.5,0.5,23.3,6.4,1.7,1.2,0.7,1.1,4.7,63.8,0.2,37.5,1.2,0.7,81.0,PF,BOS,3
Andre Iguodala: 2015,65.0,26.6,7.0,47.8,2.4,35.1,4.0,3.4,1.2,1.1,0.3,2.3,60.9,1.1,39.1,0.6,1.7,78.0,SF,GSW,1
Andre Roberson: 2015,70.0,22.2,4.8,49.6,1.5,31.1,3.6,0.7,0.5,0.8,0.6,2.3,65.2,0.1,0.0,0.1,0.6,79.0,SG,OKC,1
Anthony Brown: 2015,29.0,20.6,4.0,31.0,2.4,28.6,2.4,0.7,0.5,0.5,0.2,1.0,30.0,1.0,37.0,0.1,1.1,79.0,SF,LAL,1
Anthony Davis: 2015,61.0,35.5,24.3,49.3,1.8,32.4,10.3,1.9,2.0,1.3,2.0,9.5,57.9,7.4,42.4,7.0,2.6,82.0,C,NOP,5
Arron Afflalo: 2015,71.0,33.4,12.8,44.3,3.4,38.2,3.7,2.0,1.2,0.4,0.1,3.6,50.0,4.3,42.8,3.3,3.2,77.0,SG,NYK,4
Austin Rivers: 2015,67.0,21.8,8.9,43.8,2.8,33.5,1.9,1.5,0.9,0.7,0.1,3.6,55.6,1.3,39.3,0.1,5.3,76.0,SG,LAC,1
Avery Bradley: 2015,76.0,33.4,15.2,44.7,5.4,36.1,2.9,2.1,1.4,1.5,0.3,3.6,63.9,4.5,38.5,0.0,1.8,74.0,SG,BOS,4
Ben McLemore: 2015,68.0,21.2,7.8,42.9,2.7,36.2,2.2,1.2,1.5,0.8,0.1,2.7,55.6,1.3,33.7,0.0,2.7,77.0,SG,SAC,1
Bismack Biyombo: 2015,82.0,22.0,5.5,54.2,0.0,0.0,8.0,0.4,0.9,0.2,1.6,3.0,56.7,0.5,38.5,0.3,0.1,81.0,C,TOR,3
Brandon Bass: 2015,66.0,20.3,7.2,54.9,0.0,0.0,4.3,1.1,0.6,0.5,0.8,3.7,62.2,1.1,34.2,2.0,0.5,80.0,PF,LAL,3
Brandon Knight: 2015,52.0,36.0,19.6,41.5,6.8,34.2,3.9,5.1,3.4,1.2,0.4,5.9,54.2,4.5,36.4,0.3,9.6,75.0,SG,PHX,0
Brook Lopez: 2015,73.0,33.7,20.6,51.1,0.2,14.3,7.8,2.0,2.4,0.8,1.7,11.0,55.5,4.6,42.5,10.7,2.1,84.0,C,BKN,5
Carmelo Anthony: 2015,72.0,35.1,21.8,43.4,4.3,33.9,7.7,4.2,2.4,0.9,0.5,5.4,50.0,8.4,44.5,8.4,3.2,80.0,SF,NYK,5
Chandler Parsons: 2015,61.0,29.5,13.7,49.2,4.1,41.4,4.7,2.8,1.6,0.8,0.3,4.9,59.2,1.7,38.6,0.7,6.8,82.0,SF,DAL,2
Cody Zeller: 2015,73.0,24.3,8.7,52.9,0.1,10.0,6.2,1.0,0.9,0.8,0.9,4.9,59.2,1.0,26.4,0.7,1.3,84.0,C,CHA,3
Corey Brewer: 2015,82.0,20.4,7.2,38.4,2.7,27.2,2.4,1.3,1.0,1.0,0.2,3.4,50.0,0.6,26.0,0.0,2.6,81.0,SF,HOU,1
Cory Joseph: 2015,80.0,25.6,8.5,43.9,1.4,27.3,2.6,3.1,1.3,0.8,0.3,4.1,51.2,1.9,41.3,0.1,9.9,75.0,SG,TOR,4
Courtney Lee: 2015,79.0,29.6,9.6,45.4,2.7,37.8,2.6,1.7,0.9,1.1,0.4,2.5,56.0,2.8,43.8,0.0,3.1,77.0,SG,CHA,1
Damian Lillard: 2015,75.0,35.7,25.1,41.9,8.1,37.5,4.0,6.8,3.2,0.9,0.4,7.6,47.4,3.9,42.6,0.1,13.6,75.0,PG,POR,0
Danilo Gallinari: 2015,53.0,34.7,19.5,41.0,4.5,36.4,5.3,2.5,1.5,0.8,0.4,5.0,48.0,3.7,37.6,3.1,6.6,82.0,SF,DEN,4
Danny Green: 2015,79.0,26.1,7.2,37.6,4.4,33.2,3.8,1.8,0.9,1.0,0.8,1.6,50.0,1.1,32.1,0.0,2.3,78.0,SG,SAS,1
Dante Cunningham: 2015,80.0,24.6,6.1,45.1,2.2,31.6,3.0,1.0,0.5,0.5,0.4,2.0,60.0,1.0,43.6,0.1,1.0,80.0,SF,NOP,1
Darrell Arthur: 2015,70.0,21.7,7.5,45.2,1.7,38.5,4.2,1.4,0.9,0.8,0.7,2.1,52.4,3.2,44.4,1.1,0.4,81.0,PF,DEN,1
Darren Collison: 2015,74.0,30.0,14.0,48.6,2.9,40.1,2.3,4.3,1.8,1.0,0.1,4.6,54.3,3.0,46.7,0.1,6.6,72.0,PG,SAC,4
Dennis Schroder: 2015,80.0,20.3,11.0,42.1,3.0,32.2,2.6,4.4,2.3,0.9,0.1,4.5,51.1,2.2,41.6,0.1,9.1,73.0,PG,ATL,4
Deron Williams: 2015,65.0,32.4,14.1,41.4,4.3,34.4,2.9,5.8,2.3,0.9,0.2,4.4,50.0,3.2,39.8,1.4,10.1,75.0,PG,DAL,4
Derrick Favors: 2015,62.0,32.0,16.4,51.5,0.1,0.0,8.1,1.5,1.7,1.2,1.5,8.5,61.2,4.5,35.1,5.8,0.6,82.0,PF,UTA,3
Devin Booker: 2015,76.0,27.7,13.8,42.3,3.8,34.3,2.5,2.6,2.1,0.6,0.3,4.0,52.5,3.6,37.6,0.7,4.7,78.0,SG,PHX,4
Dion Waiters: 2015,78.0,27.6,9.8,39.9,3.1,35.8,2.6,2.0,1.5,1.0,0.2,3.3,48.5,2.6,34.5,0.4,6.3,76.0,SG,OKC,4
Dirk Nowitzki: 2015,75.0,31.5,18.3,44.8,4.6,36.8,6.5,1.8,1.1,0.7,0.7,2.5,60.0,7.7,45.1,7.7,0.5,84.0,PF,DAL,5
Donald Sloan: 2015,61.0,21.6,7.0,44.0,1.6,38.4,2.8,4.4,1.3,0.5,0.1,2.9,51.7,1.2,33.3,0.1,7.4,75.0,PG,BKN,1
Doug McDermott: 2015,81.0,23.0,9.4,45.2,3.2,42.5,2.4,0.7,0.7,0.2,0.1,3.0,50.0,1.8,41.3,0.4,1.6,80.0,SF,CHI,1
Draymond Green: 2015,81.0,34.7,14.0,49.0,3.2,38.8,9.5,7.4,3.2,1.5,1.4,6.5,53.8,0.5,28.2,5.6,4.0,79.0,PF,GSW,5
Dwight Howard: 2015,71.0,32.1,13.7,62.0,0.1,0.0,11.8,1.4,2.3,1.0,1.6,8.1,64.2,0.3,38.1,5.7,0.2,83.0,C,HOU,3
Dwyane Wade: 2015,74.0,30.5,19.0,45.6,0.6,15.9,4.1,4.6,2.7,1.1,0.6,9.1,52.7,6.3,37.4,2.9,12.8,76.0,SG,MIA,0
E'Twaun Moore: 2015,59.0,21.4,7.5,48.1,1.8,45.2,2.3,1.7,0.9,0.6,0.3,3.2,53.1,1.7,41.4,0.2,4.2,76.0,SG,CHI,1
Ed Davis: 2015,81.0,20.8,6.5,61.1,0.0,0.0,7.4,1.1,0.8,0.7,0.9,4.1,61.0,0.1,60.0,0.5,0.3,82.0,PF,POR,3
Elfrid Payton: 2015,73.0,29.4,10.7,43.6,1.3,32.6,3.6,6.4,2.4,1.2,0.3,6.6,50.0,2.1,30.7,0.0,10.6,76.0,PG,ORL,4
Emmanuel Mudiay: 2015,68.0,30.4,12.8,36.4,3.4,31.9,3.4,5.5,3.2,1.0,0.5,6.2,41.9,3.7,30.8,0.7,11.6,77.0,PG,DEN,4
Enes Kanter: 2015,82.0,21.0,12.7,57.6,0.3,47.6,8.1,0.4,1.4,0.3,0.4,7.0,60.0,1.6,45.0,3.3,0.4,83.0,C,OKC,2
Eric Bledsoe: 2015,31.0,34.2,20.4,45.3,4.2,37.2,4.0,6.1,3.5,2.0,0.6,7.3,52.1,4.4,41.6,0.3,17.4,73.0,PG,PHX,0
Eric Gordon: 2015,45.0,32.9,15.2,41.8,6.5,38.4,2.2,2.7,1.6,1.0,0.3,4.0,50.0,1.7,39.0,0.2,6.0,76.0,SG,NOP,4
Ersan Ilyasova: 2015,74.0,25.4,10.4,42.4,3.5,37.1,5.4,0.9,1.0,0.7,0.4,3.7,48.6,1.7,38.0,0.7,1.4,82.0,PF,ORL,1
Evan Fournier: 2015,79.0,32.5,15.4,46.2,4.9,40.0,2.8,2.7,1.7,1.2,0.0,5.2,55.8,1.6,32.6,0.2,7.8,79.0,SF,ORL,4
Evan Turner: 2015,81.0,28.0,10.5,45.6,1.0,24.1,4.9,4.4,2.1,1.0,0.3,4.6,54.3,3.7,39.5,1.3,6.4,79.0,SG,BOS,4
Frank Kaminsky: 2015,81.0,21.1,7.5,41.0,2.5,33.7,4.1,1.2,0.7,0.5,0.5,3.4,50.0,0.6,30.0,1.2,2.8,84.0,C,CHA,1
Garrett Temple: 2015,80.0,24.4,7.3,39.8,3.2,34.5,2.7,1.8,0.8,0.9,0.2,2.1,52.4,1.0,33.3,0.1,2.2,78.0,SF,WAS,1
Gary Harris: 2015,76.0,32.1,12.3,46.9,3.9,35.4,2.9,1.9,1.3,1.3,0.2,4.6,56.5,1.6,47.9,0.0,5.0,76.0,SG,DEN,4
Gary Neal: 2015,40.0,20.2,9.8,46.5,2.5,41.0,2.1,1.2,0.7,0.5,0.0,2.2,54.5,3.4,44.9,0.1,3.4,76.0,SG,WAS,1
George Hill: 2015,74.0,34.1,12.1,44.1,4.2,40.8,4.0,3.5,1.4,1.1,0.2,3.6,52.8,2.2,37.4,0.4,5.1,75.0,PG,IND,4
Gerald Green: 2015,69.0,22.6,8.9,39.2,3.8,32.3,2.4,0.8,0.7,0.6,0.3,2.0,55.0,2.7,38.6,0.4,2.4,79.0,SG,MIA,1
Giannis Antetokounmpo: 2015,80.0,35.3,16.9,50.6,1.4,25.7,7.7,4.3,2.6,1.2,1.4,8.9,58.4,2.5,33.8,2.3,8.8,83.0,PG,MIL,5
Goran Dragic: 2015,72.0,32.8,14.1,47.7,2.8,31.2,3.8,5.8,2.6,1.0,0.2,6.3,57.1,3.0,43.7,0.1,14.5,75.0,PG,MIA,0
Gordon Hayward: 2015,80.0,36.2,19.7,43.3,5.1,34.9,5.0,3.7,2.5,1.2,0.3,6.5,52.3,3.5,39.4,0.6,11.6,80.0,SF,UTA,0
Gorgui Dieng: 2015,82.0,27.1,10.1,53.2,0.2,30.0,7.1,1.7,1.7,1.1,1.2,4.3,60.5,2.5,42.7,2.3,0.8,83.0,C,MIN,2
Greg Monroe: 2015,79.0,29.3,15.3,52.2,0.0,0.0,8.8,2.3,1.6,0.9,0.8,10.1,54.5,1.7,40.1,8.3,1.6,83.0,C,MIL,3
Harrison Barnes: 2015,66.0,30.9,11.7,46.6,3.2,38.3,4.9,1.8,0.9,0.6,0.2,3.6,55.6,2.7,46.6,2.6,1.7,80.0,SF,GSW,2
Hassan Whiteside: 2015,73.0,29.1,14.2,60.6,0.0,0.0,11.8,0.4,1.9,0.6,3.7,7.7,64.9,1.6,41.2,3.9,0.3,84.0,C,MIA,3
Hollis Thompson: 2015,77.0,28.0,9.8,39.7,5.1,38.0,3.5,1.3,1.0,0.5,0.3,2.2,45.5,1.5,35.4,0.1,3.8,80.0,SG,PHI,1
Ian Mahinmi: 2015,71.0,25.6,9.3,58.9,0.0,0.0,7.1,1.5,1.4,0.9,1.1,5.6,62.5,0.7,26.4,1.6,0.8,83.0,C,IND,3
Iman Shumpert: 2015,54.0,24.4,5.8,37.4,2.7,29.5,3.8,1.7,1.1,1.0,0.4,1.6,50.0,1.4,40.5,0.0,2.5,77.0,SG,CLE,1
Isaiah Canaan: 2015,77.0,25.5,11.0,36.0,6.3,36.3,2.3,1.8,1.2,0.7,0.2,2.1,38.1,0.9,28.6,0.1,4.1,72.0,SG,PHI,1
Isaiah Thomas: 2015,82.0,32.2,22.2,42.8,5.7,35.9,3.0,6.2,2.7,1.1,0.1,8.7,48.3,2.5,36.5,0.1,16.5,69.0,PG,BOS,0
JJ Barea: 2015,74.0,22.5,10.9,44.6,3.5,38.5,2.1,4.1,1.5,0.4,0.0,4.4,47.7,1.7,45.2,0.1,9.1,72.0,PG,DAL,4
JJ Redick: 2015,75.0,28.0,16.3,48.0,5.6,47.5,1.9,1.4,1.0,0.6,0.1,1.8,50.0,4.3,47.7,0.0,2.8,76.0,SG,LAC,4
Jabari Parker: 2015,76.0,31.7,14.1,49.3,0.5,25.7,5.2,1.7,1.5,0.9,0.4,7.4,58.1,3.9,34.6,1.5,4.4,80.0,PF,MIL,2
Jae Crowder: 2015,73.0,31.6,14.2,44.3,5.0,33.6,5.1,1.8,1.1,1.7,0.5,3.9,61.5,2.2,41.7,0.6,2.4,78.0,SF,BOS,2
Jahlil Okafor: 2015,53.0,30.0,17.5,50.8,0.1,16.7,7.0,1.2,2.3,0.4,1.2,10.9,57.8,3.6,33.7,10.0,3.4,83.0,C,PHI,5
Jamal Crawford: 2015,79.0,26.9,14.2,40.4,4.4,34.0,1.8,2.3,1.4,0.7,0.2,3.3,51.5,4.2,38.6,0.1,5.0,77.0,SG,LAC,4
Jameer Nelson: 2015,39.0,26.6,7.7,36.8,3.7,29.9,2.9,4.9,1.7,0.6,0.1,2.1,47.6,2.1,39.5,0.0,9.2,72.0,PG,DEN,4
Jared Dudley: 2015,81.0,25.9,7.9,47.8,2.9,42.0,3.5,2.1,1.0,0.9,0.2,1.0,70.0,2.1,47.1,0.4,2.1,79.0,PF,WAS,1
Jared Sullinger: 2015,81.0,23.6,10.3,43.5,1.3,28.2,8.3,2.3,1.3,0.9,0.6,5.1,51.0,3.6,40.3,3.0,1.7,81.0,PF,BOS,2
Jarrett Jack: 2015,32.0,32.1,12.8,39.1,3.2,30.4,4.3,7.4,2.9,1.1,0.2,4.1,41.5,3.9,42.9,0.0,10.5,75.0,PG,BKN,4
Jerami Grant: 2015,77.0,26.8,9.7,41.9,1.9,24.0,4.7,1.8,1.4,0.7,1.6,5.3,50.9,0.6,23.3,1.6,4.8,80.0,PF,PHI,2
Jeremy Lin: 2015,78.0,26.3,11.7,41.2,2.9,33.6,3.2,3.0,1.9,0.7,0.5,4.4,47.7,2.1,35.2,0.1,9.4,75.0,SG,CHA,4
Jerryd Bayless: 2015,52.0,28.9,10.4,42.3,4.4,43.7,2.7,3.1,1.4,0.9,0.2,2.3,43.5,1.7,39.5,0.0,5.2,75.0,SG,MIL,4
Jimmy Butler: 2015,67.0,36.9,20.9,45.4,3.1,31.2,5.3,4.8,2.0,1.6,0.6,6.8,58.8,5.6,36.8,2.8,10.5,79.0,SG,CHI,0
Joakim Noah: 2015,29.0,21.9,4.3,38.3,0.0,0.0,8.8,3.8,1.8,0.6,1.0,4.3,39.5,0.3,37.5,0.7,1.5,83.0,C,CHI,3
Joe Johnson: 2015,81.0,33.4,12.2,43.9,3.9,38.3,3.6,3.9,2.0,0.8,0.0,4.0,50.0,2.8,41.3,3.1,5.8,79.0,SF,MIA,4
John Wall: 2015,77.0,36.2,19.9,42.4,4.3,35.1,4.9,10.2,4.1,1.9,0.8,6.5,53.8,6.8,36.2,0.1,12.5,76.0,PG,WAS,0
Jonas Valanciunas: 2015,60.0,25.9,12.8,56.5,0.0,0.0,9.1,0.7,1.4,0.4,1.3,7.5,58.7,1.5,45.5,4.6,0.3,84.0,C,TOR,3
Jordan Clarkson: 2015,79.0,32.3,15.5,43.3,4.1,34.7,4.0,2.4,1.7,1.1,0.1,6.6,50.0,3.3,40.9,0.2,8.2,77.0,SG,LAL,4
Jordan Hill: 2015,73.0,20.7,8.8,50.6,0.0,0.0,6.2,1.2,1.3,0.5,0.5,4.9,57.1,2.6,38.7,3.8,0.3,82.0,C,IND,3
Jose Calderon: 2015,72.0,28.1,7.6,45.9,2.8,41.4,3.2,4.1,1.2,0.9,0.1,0.9,55.6,2.5,47.3,0.0,3.6,75.0,PG,NYK,1
Josh Richardson: 2015,52.0,21.3,6.6,45.2,2.2,46.1,2.1,1.4,0.7,0.7,0.5,1.9,47.4,1.2,39.0,0.0,3.7,78.0,SG,MIA,1
Jrue Holiday: 2015,65.0,28.2,16.8,43.9,4.0,33.6,3.0,6.0,2.6,1.4,0.3,7.2,51.4,3.3,40.1,0.5,14.6,76.0,PG,NOP,0
Julius Randle: 2015,81.0,28.2,11.3,42.9,0.4,27.8,10.2,1.8,1.8,0.7,0.4,7.7,49.4,2.1,22.9,2.5,4.3,81.0,PF,LAL,2
