Player,GP,MIN,PTS,FGA,FG%,3PA,3P%,REB,AST,TO,STL,BLK,Close FGA,Close FG%,Mid FGA,Mid FG%,Post_Ups,Drives,CS_3PA,CS_3P%,PP100Pos,AST %,REB %,USG %,Height,Pos,TEAM,Class
Paul Millsap: 2019,51.0,24.3,11.6,8.6,48.2,2.4,43.5,5.7,1.6,1.4,0.9,0.6,5.0,54.0,1.1,36.4,2.2,2.7,2.2,46.4,23.4,9.3,11.8,19.7,79.0,PF,DEN,5
Rajon Rondo: 2019,48.0,20.5,7.1,6.8,41.8,2.6,32.8,3.0,5.0,1.9,0.8,0.0,3.5,48.6,0.7,37.1,0.1,7.0,1.3,39.3,16.3,34.0,7.0,18.4,73.0,PG,LAL,1
Reggie Bullock: 2019,29.0,23.6,8.1,7.7,40.2,3.8,33.3,2.3,1.4,0.7,0.9,0.1,1.9,57.9,1.9,41.1,0.0,1.5,3.2,33.7,16.4,8.7,4.9,15.3,78.0,SG,NYK,0
Reggie Jackson: 2019,31.0,24.0,11.9,10.5,41.1,4.7,39.3,3.0,4.1,1.6,0.4,0.2,4.7,44.7,1.2,32.4,0.1,8.5,2.7,42.4,24.0,26.3,6.0,22.9,75.0,SG,LAC,1
Richaun Holmes: 2019,44.0,28.2,12.3,7.8,64.8,0.0,0.0,8.1,1.0,1.2,0.9,1.3,7.2,66.7,0.6,48.0,1.0,0.6,0.0,0.0,21.2,5.0,14.5,15.6,82.0,C,SAC,3
Robert Covington: 2019,70.0,30.5,12.4,10.3,42.2,6.9,33.5,6.6,1.3,1.5,1.6,1.3,3.1,61.3,0.3,43.5,0.0,2.8,6.1,33.0,18.9,5.9,10.2,16.9,79.0,PF,HOU,4
Rodney Hood: 2019,21.0,29.5,11.0,8.2,50.6,3.4,49.3,3.4,1.5,0.9,0.8,0.2,3.0,53.3,1.9,51.3,1.1,3.6,2.2,55.3,17.3,6.8,5.4,13.7,80.0,SF,POR,0
Royce O'Neale: 2019,71.0,28.9,6.3,5.1,43.3,3.4,37.7,5.5,2.5,0.9,0.8,0.5,1.6,56.3,0.1,30.0,0.0,2.7,3.0,39.8,10.5,11.6,9.4,9.5,76.0,SF,UTA,0
Rui Hachimura: 2019,48.0,30.1,13.5,11.4,46.6,1.8,28.7,6.1,1.8,1.1,0.8,0.2,6.7,53.7,2.9,40.1,1.8,3.7,1.7,30.1,20.8,8.8,10.1,18.9,80.0,PF,WAS,5
Shabazz Napier: 2019,56.0,24.0,10.3,8.1,41.2,4.3,31.7,2.8,4.7,2.3,1.2,0.2,2.9,51.7,1.0,45.6,0.0,8.1,1.8,32.7,19.8,29.5,5.6,19.7,72.0,PG,WAS,1
Shake Milton: 2019,40.0,20.1,9.4,6.9,48.4,3.4,43.0,2.2,2.6,1.2,0.5,0.2,3.0,56.7,0.7,34.6,0.0,5.1,2.7,43.9,22.5,18.2,5.5,18.6,77.0,SG,PHI,0
Spencer Dinwiddie: 2019,64.0,31.2,20.6,16.0,41.5,6.3,30.8,3.5,6.8,2.7,0.6,0.3,8.5,51.8,1.2,29.9,0.2,17.1,2.2,37.3,31.2,34.4,5.1,28.7,77.0,PG,BKN,6
TJ Warren: 2019,67.0,32.9,19.8,14.9,53.6,3.4,40.3,4.2,1.5,1.3,1.2,0.5,7.6,65.8,3.9,43.0,0.6,5.5,2.9,40.8,29.2,7.2,6.3,22.9,80.0,SF,IND,4
Taurean Prince: 2019,64.0,29.0,12.1,11.5,37.6,6.7,33.9,6.0,1.8,2.0,0.9,0.4,3.8,47.4,1.1,33.3,0.1,5.3,4.9,35.8,19.5,9.0,9.3,20.0,79.0,PF,BKN,4
Terrance Ferguson: 2019,56.0,22.5,3.9,3.9,35.5,3.0,29.2,1.3,0.9,0.6,0.5,0.3,0.7,57.1,0.3,57.1,0.0,1.3,2.9,29.2,8.6,5.5,2.9,9.2,78.0,SF,OKC,0
Terrence Ross: 2019,69.0,27.4,14.7,12.3,40.3,7.3,35.1,3.2,1.2,1.0,1.1,0.3,2.4,58.3,2.6,39.8,0.0,2.0,5.3,37.1,25.6,7.2,5.4,21.6,78.0,SG,ORL,4
Terry Rozier: 2019,63.0,34.4,18.0,14.9,42.3,6.7,40.7,4.4,4.1,2.2,1.0,0.2,6.6,43.9,1.7,38.9,0.0,10.2,3.7,45.9,26.0,20.9,6.2,23.2,73.0,PG,CHA,4
Thaddeus Young: 2019,64.0,24.9,10.3,9.4,44.8,3.5,35.6,4.9,1.8,1.6,1.4,0.4,5.4,51.9,0.4,32.1,1.5,3.7,3.1,37.2,19.4,11.3,9.7,19.2,80.0,PF,CHI,0
Tim Hardaway Jr: 2019,71.0,29.5,15.8,12.5,43.4,7.2,39.8,3.3,1.9,1.0,0.6,0.1,3.3,48.5,1.9,46.3,0.2,3.9,4.9,42.1,25.2,9.6,5.1,20.4,77.0,SG,DAL,4
Tomas Satoransky: 2019,65.0,28.9,9.9,8.5,43.0,3.1,32.2,3.9,5.4,2.0,1.2,0.1,4.7,51.1,0.7,34.1,0.3,10.2,2.6,32.9,16.3,26.9,6.9,16.5,79.0,SG,CHI,1
Tony Snell: 2019,59.0,27.8,8.0,6.5,44.5,4.3,40.2,1.9,2.2,0.5,0.5,0.3,1.6,56.3,0.6,42.4,0.0,3.0,3.8,37.7,14.1,11.0,3.4,11.0,78.0,SF,DET,0
Trevor Ariza: 2019,53.0,28.2,8.0,6.1,43.8,3.9,37.2,4.6,1.7,1.1,1.3,0.3,2.1,61.9,0.1,0.0,0.3,3.0,3.2,38.4,13.5,8.1,8.0,11.7,80.0,SF,POR,0
Trey Lyles: 2019,63.0,20.2,6.4,5.4,44.6,2.7,38.7,5.7,1.1,0.6,0.4,0.4,2.1,52.4,0.6,35.0,0.1,2.4,2.4,38.8,15.1,7.2,14.2,13.6,81.0,PF,SAS,0
Tristan Thompson: 2019,57.0,30.2,12.0,9.9,51.2,0.4,39.1,10.1,2.1,1.8,0.6,0.9,9.0,52.2,0.5,31.0,2.5,2.2,0.2,35.7,19.3,10.6,16.5,18.1,81.0,PF,CLE,5
Troy Brown Jr: 2019,69.0,25.8,10.4,9.0,43.9,2.6,34.1,5.6,2.6,1.1,1.2,0.1,4.5,53.3,1.9,36.8,0.1,3.8,2.1,39.2,18.5,14.2,10.3,17.4,78.0,SF,WAS,0
Victor Oladipo: 2019,19.0,27.8,14.5,12.9,39.4,5.5,31.7,3.9,2.9,2.5,0.9,0.2,4.7,46.8,2.8,41.5,0.0,8.8,2.1,27.5,24.6,15.9,6.9,25.9,76.0,SG,IND,4
Wendell Carter Jr: 2019,43.0,29.2,11.3,8.0,53.4,0.7,20.7,9.4,1.2,1.7,0.8,0.8,6.5,58.5,0.8,45.7,1.8,0.6,0.6,23.1,18.4,6.2,15.6,16.2,81.0,C,CHI,5
Wesley Matthews: 2019,67.0,24.4,7.4,6.3,39.6,4.4,36.4,2.5,1.4,0.6,0.6,0.1,1.5,53.3,0.4,34.6,0.1,1.7,3.5,37.7,13.5,7.0,4.5,12.3,76.0,SG,MIL,0
Will Barton: 2019,58.0,33.0,15.1,12.7,45.0,5.0,37.5,6.3,3.7,1.5,1.1,0.5,6.6,48.5,1.3,51.4,0.1,7.8,2.7,40.3,22.3,15.7,9.4,19.7,77.0,SF,DEN,4
Willie Cauley-Stein: 2019,54.0,20.3,7.2,5.6,57.9,0.0,0.0,5.8,1.3,0.7,0.9,1.1,4.8,64.6,0.8,25.0,1.9,0.8,0.0,0.0,16.9,9.8,13.6,14.4,84.0,C,DAL,3
Wilson Chandler: 2019,35.0,21.0,5.9,5.2,40.4,3.5,30.6,4.1,1.1,1.0,0.5,0.3,1.5,60.0,0.3,66.7,0.1,2.7,3.2,31.9,13.1,8.0,9.1,12.8,80.0,PF,BKN,0
Zach LaVine: 2019,60.0,34.8,25.5,20.0,45.0,8.1,38.0,4.8,4.2,3.4,1.5,0.5,9.4,53.2,2.5,34.4,0.3,12.5,2.8,42.6,34.9,21.8,7.0,31.2,78.0,SG,CHI,6
Zion Williamson: 2019,24.0,27.8,22.5,15.0,58.3,0.6,42.9,6.3,2.1,2.5,0.7,0.4,14.0,60.0,0.5,27.3,6.9,5.0,0.3,25.0,36.4,11.9,10.4,29.1,78.0,PF,NOP,2
Aaron Gordon: 2020,25.0,29.4,14.6,11.7,43.7,4.5,37.5,6.6,4.2,2.7,0.6,0.8,5.1,52.9,2.1,32.1,2.8,6.7,2.5,43.5,23.8,22.3,10.9,23.6,80.0,PF,DEN,4
Al Horford: 2020,28.0,27.9,14.2,12.9,45.0,5.4,36.8,6.7,3.4,1.0,0.9,0.9,5.3,54.7,2.2,39.3,3.9,2.0,4.7,36.6,24.3,20.6,11.4,22.1,81.0,C,OKC,4
Al-Farouq Aminu: 2020,17.0,21.6,5.5,5.2,40.4,1.8,22.6,5.4,1.7,1.5,1.0,0.5,2.7,48.1,0.7,50.0,1.3,1.9,1.7,24.1,12.4,11.6,12.2,14.5,80.0,PF,CHI,0
Alec Burks: 2020,32.0,25.7,12.6,10.3,41.6,4.7,40.4,4.3,2.2,1.1,0.8,0.3,3.7,43.2,1.8,40.7,0.0,5.4,3.0,38.5,24.0,13.3,8.2,20.8,78.0,SG,NYK,4
Aleksej Pokusevski: 2020,25.0,21.8,5.6,7.1,29.2,3.9,23.7,4.8,1.7,1.6,0.4,1.0,1.9,36.8,1.4,35.3,0.0,2.6,3.2,26.6,11.8,10.8,9.9,16.8,84.0,PF,OKC,0
Andre Drummond: 2020,25.0,28.9,17.5,15.2,47.4,0.3,0.0,13.5,2.6,3.2,1.6,1.2,14.5,49.7,0.4,0.0,8.0,3.9,0.3,0.0,29.5,15.1,24.3,30.3,82.0,C,CLE,3
Andre Iguodala: 2020,40.0,21.3,4.7,4.0,39.1,3.1,34.4,3.7,2.1,1.0,1.0,0.5,0.9,55.6,0.1,20.0,0.2,1.1,2.6,34.3,10.6,14.9,8.4,10.9,78.0,SF,MIA,0
Andrew Wiggins: 2020,44.0,32.2,17.7,14.2,46.9,5.0,38.3,4.6,2.1,1.9,0.9,0.9,6.4,57.8,2.8,37.1,1.5,8.0,3.3,37.5,25.3,10.5,6.8,22.8,79.0,PF,GSW,4
Austin Rivers: 2020,21.0,21.1,7.3,6.4,43.0,3.7,36.4,2.2,2.0,1.0,0.6,0.0,2.4,54.2,0.4,57.1,0.0,6.4,2.3,35.4,17.3,14.5,5.1,16.2,76.0,SG,OKC,0
Avery Bradley: 2020,10.0,21.1,8.5,6.6,47.0,3.8,42.1,1.8,1.4,0.9,0.7,0.1,1.7,64.7,1.1,36.4,0.1,2.1,3.7,43.2,18.9,10.4,4.2,16.2,75.0,SG,HOU,0
Bismack Biyombo: 2020,41.0,21.7,5.5,4.0,57.8,0.0,0.0,5.3,1.3,1.0,0.3,1.1,3.9,61.5,0.1,0.0,0.6,0.1,0.0,0.0,12.3,8.7,11.7,11.3,80.0,C,CHA,3
Blake Griffin: 2020,22.0,30.0,11.6,10.4,37.3,5.7,31.7,5.0,3.5,1.5,0.7,0.1,3.7,51.4,0.9,15.0,4.1,2.2,2.4,35.8,19.2,18.1,8.3,19.0,81.0,PF,BKN,4
Bobby Portis: 2020,43.0,21.0,11.0,8.6,53.8,2.4,48.0,6.8,1.1,0.8,0.8,0.4,4.4,61.4,1.8,46.2,1.8,1.0,2.3,47.5,24.3,7.4,15.2,18.9,82.0,C,MIL,5
Bogdan Bogdanovic: 2020,19.0,23.4,10.2,9.1,40.5,5.9,34.5,3.4,2.2,1.0,0.5,0.2,2.5,48.0,0.7,50.0,0.2,5.1,4.7,36.7,20.7,14.9,6.7,18.7,78.0,SG,ATL,0
Bojan Bogdanovic: 2020,43.0,30.2,15.0,11.7,41.4,6.5,38.4,3.8,1.9,1.5,0.5,0.0,4.3,46.5,0.9,35.1,1.2,6.6,5.0,36.6,23.8,9.1,6.0,20.6,79.0,SF,UTA,4
Brandon Clarke: 2020,36.0,26.1,11.7,9.4,52.1,1.5,31.5,5.6,1.6,0.6,1.1,0.9,7.3,57.5,0.6,35.0,0.3,3.5,1.5,31.5,21.1,8.6,10.5,17.1,80.0,PF,MEM,5
Brandon Ingram: 2020,43.0,34.3,24.2,18.0,47.9,6.3,38.1,5.1,4.7,2.4,0.7,0.7,6.3,58.7,5.4,47.6,0.5,13.2,3.8,41.5,34.2,21.3,7.4,27.8,80.0,SF,NOP,6
Brook Lopez: 2020,43.0,27.3,11.5,8.9,47.2,4.5,33.3,5.0,0.7,0.9,0.6,1.4,3.8,65.8,0.6,37.0,1.3,1.3,4.1,33.7,19.5,3.3,8.7,16.1,84.0,C,MIL,5
Bruce Brown: 2020,41.0,21.0,8.3,6.3,55.0,0.9,24.3,4.5,1.4,0.8,0.7,0.3,5.2,59.6,0.3,36.4,0.0,1.8,0.9,24.3,18.9,9.6,10.9,15.9,76.0,PG,BKN,5
Cam Reddish: 2020,26.0,28.9,11.2,10.1,36.5,4.8,26.2,4.0,1.3,1.3,1.3,0.3,4.4,50.0,0.8,28.6,0.0,5.0,3.6,26.9,18.1,6.6,6.8,18.3,80.0,SF,ATL,0
Cameron Johnson: 2020,37.0,23.7,10.1,8.1,44.0,5.5,38.4,3.3,1.3,0.7,0.6,0.4,1.9,63.2,0.7,30.8,0.1,2.5,5.1,39.5,20.5,7.9,7.0,16.8,80.0,PF,PHX,0
Caris LeVert: 2020,19.0,29.3,17.8,16.1,42.5,5.6,34.9,4.3,5.3,1.9,1.3,0.3,8.4,48.8,2.2,36.6,0.2,12.5,1.9,37.8,28.2,28.5,7.1,27.4,78.0,SG,IND,6
Cedi Osman: 2020,43.0,25.1,10.1,10.0,35.5,5.7,30.9,3.5,2.7,1.0,1.0,0.1,3.9,43.6,0.4,37.5,0.1,4.3,4.3,30.4,19.4,15.9,7.0,19.6,79.0,SF,CLE,0
Chasson Randle: 2020,15.0,20.5,5.5,4.3,42.2,2.8,35.7,2.0,2.5,1.0,0.3,0.1,1.2,58.3,0.3,40.0,0.0,3.5,1.8,37.0,12.9,19.0,4.5,12.1,74.0,PG,ORL,0
Chris Boucher: 2020,44.0,23.7,13.7,9.1,53.1,3.7,42.0,6.4,1.0,0.7,0.5,1.9,5.1,60.8,0.3,38.5,0.2,0.8,3.6,41.8,27.8,6.6,13.1,20.3,81.0,C,TOR,5
Chris Paul: 2020,42.0,31.7,15.9,12.4,48.6,3.7,37.4,4.7,8.7,2.3,1.4,0.3,3.4,52.9,5.4,52.0,0.3,12.5,0.9,48.7,24.2,39.2,7.6,21.7,72.0,PG,PHX,6
Christian Wood: 2020,22.0,30.8,21.4,15.4,55.0,4.4,38.1,9.8,1.3,1.9,0.9,1.4,8.9,69.7,2.0,26.7,3.0,3.8,3.7,36.6,32.9,7.4,15.4,26.5,82.0,C,HOU,2
Clint Capela: 2020,38.0,29.3,14.6,10.9,58.4,0.0,0.0,14.2,0.9,1.3,0.7,2.2,10.9,57.8,0.1,33.3,1.6,0.6,0.0,0.0,24.0,5.0,22.8,19.4,82.0,C,ATL,3
Coby White: 2020,43.0,31.7,15.1,13.5,40.9,6.4,35.0,4.6,4.7,2.3,0.5,0.1,4.9,46.9,2.2,47.4,0.1,9.9,4.8,36.6,22.2,21.1,7.0,22.0,77.0,PG,CHI,4
Cody Zeller: 2020,24.0,22.3,9.2,7.4,50.0,0.8,15.0,7.1,2.3,1.0,0.6,0.5,6.5,55.4,0.1,33.3,0.6,2.2,0.8,5.6,19.4,14.1,16.1,17.9,83.0,C,CHA,3
Collin Sexton: 2020,38.0,35.9,24.0,18.4,47.8,4.4,39.1,2.8,4.3,2.8,1.1,0.1,11.2,54.5,2.7,35.3,0.2,16.7,2.3,42.7,32.1,20.8,3.8,27.6,73.0,SG,CLE,6
Cory Joseph: 2020,44.0,21.5,6.6,5.7,44.4,2.1,33.0,2.3,2.5,1.0,0.9,0.2,2.6,57.7,0.9,36.6,0.0,5.1,2.0,31.8,14.6,15.2,5.2,14.2,75.0,PG,DET,0
Damian Lillard: 2020,42.0,36.1,30.1,20.6,45.2,11.3,37.8,4.4,7.7,3.3,0.9,0.2,6.8,57.4,2.5,48.1,0.3,14.7,2.2,46.7,40.3,35.3,5.8,31.7,74.0,PG,POR,6
Daniel Theis: 2020,42.0,24.4,9.5,6.9,55.2,2.3,34.7,5.2,1.6,1.0,0.6,1.0,3.5,71.4,1.0,52.3,0.1,0.6,2.0,36.0,18.5,9.0,10.5,14.8,80.0,C,CHI,5
Danilo Gallinari: 2020,32.0,23.5,12.8,9.2,41.6,5.2,40.1,3.9,1.5,1.0,0.6,0.2,1.9,52.6,2.1,34.3,2.7,2.2,4.4,39.0,26.4,9.8,8.4,21.3,82.0,PF,ATL,4
Danny Green: 2020,44.0,28.6,9.2,8.0,40.3,6.2,39.0,3.6,1.7,1.2,1.4,0.8,1.3,46.2,0.6,40.0,0.0,1.9,5.3,40.1,14.9,7.6,6.3,13.6,78.0,SF,PHI,0
Darius Bazley: 2020,36.0,30.7,11.9,11.2,39.2,5.2,29.0,7.5,1.5,1.8,0.5,0.6,5.1,51.0,1.0,33.3,0.2,5.6,3.9,27.9,18.4,7.5,11.5,19.8,80.0,PF,OKC,4
Darius Garland: 2020,35.0,33.1,16.6,14.4,44.2,4.4,40.6,2.2,5.9,3.0,1.1,0.1,7.9,48.1,2.0,39.4,0.1,16.0,2.4,44.7,24.2,28.3,3.4,23.6,73.0,PG,CLE,6
David Nwaba: 2020,30.0,22.6,9.2,7.3,48.6,2.1,27.0,3.9,1.0,0.6,1.0,0.7,5.1,56.9,0.0,0.0,0.0,2.8,2.0,28.8,19.0,7.0,8.1,16.3,77.0,SF,HOU,0
Davis Bertans: 2020,35.0,24.7,10.8,8.2,38.9,7.3,38.2,2.9,0.9,0.6,0.6,0.2,0.7,57.1,0.3,10.0,0.0,0.8,6.3,40.1,19.5,4.6,5.5,15.2,82.0,PF,WAS,0
De'Aaron Fox: 2020,43.0,34.7,24.1,18.4,47.5,5.5,33.2,3.4,7.3,3.2,1.3,0.4,10.1,58.4,2.8,36.7,0.1,18.2,1.5,44.6,32.7,33.1,4.8,29.5,75.0,PG,SAC,6
De'Andre Hunter: 2020,20.0,31.2,16.0,11.2,50.2,4.4,35.6,5.1,2.1,1.4,0.9,0.5,4.9,63.3,2.0,50.0,1.5,6.3,3.4,38.2,24.0,10.3,7.7,18.8,80.0,SF,ATL,4
DeAndre Jordan: 2020,43.0,22.7,7.5,4.4,77.1,0.0,0.0,7.4,1.7,1.5,0.3,1.3,4.3,79.1,0.0,0.0,0.3,0.0,0.0,0.0,15.6,9.9,16.1,12.4,83.0,C,BKN,3
DeMar DeRozan: 2020,34.0,34.0,20.5,14.2,49.4,1.7,31.0,4.4,7.3,1.7,0.9,0.3,8.3,53.0,4.2,50.0,1.1,18.5,1.4,34.7,28.8,32.3,6.3,23.8,78.0,PF,SAS,6
DeMarcus Cousins: 2020,25.0,20.2,9.6,8.4,37.6,4.6,33.6,7.6,2.4,1.6,0.8,0.7,3.6,44.4,0.1,0.0,1.5,2.5,4.4,33.0,22.3,18.5,17.8,22.7,82.0,C,HOU,0
Deandre Ayton: 2020,43.0,30.5,14.7,10.4,60.8,0.4,23.5,10.9,1.5,1.7,0.4,1.1,8.4,67.9,1.6,32.8,5.0,0.3,0.3,26.7,23.6,7.2,18.5,18.9,83.0,C,PHX,3
Dejounte Murray: 2020,40.0,31.3,15.5,14.2,45.0,3.1,31.1,7.0,5.1,1.7,1.5,0.1,7.1,52.1,4.2,43.5,0.0,11.2,2.5,30.3,23.7,24.1,10.8,23.2,76.0,PG,SAS,6
Delon Wright: 2020,36.0,29.2,10.4,8.1,46.4,2.5,34.8,4.6,5.0,1.3,1.6,0.5,5.3,52.8,0.4,38.5,0.1,11.3,1.6,41.4,17.5,26.1,7.8,15.7,77.0,SG,SAC,1
Deni Avdija: 2020,38.0,22.0,6.2,5.4,44.4,3.0,33.0,4.5,1.2,0.7,0.6,0.2,2.1,61.9,0.3,33.3,0.1,1.4,2.9,33.0,12.8,7.0,9.8,12.0,81.0,SF,WAS,0
Dennis Schroder: 2020,40.0,31.5,15.0,12.0,43.1,3.2,31.7,3.5,4.7,2.5,1.0,0.2,6.3,46.0,2.5,48.5,0.0,12.3,2.3,33.0,22.8,20.8,5.6,22.4,75.0,SG,LAL,1
Derrick Jones Jr: 2020,39.0,26.6,8.0,6.0,49.4,2.7,32.4,4.4,0.9,0.7,0.8,1.1,3.3,63.6,0.0,0.0,0.0,0.7,2.5,31.6,14.7,4.7,8.0,12.2,77.0,SF,POR,0
Derrick Rose: 2020,25.0,23.5,13.5,11.7,43.0,2.4,37.7,2.2,4.5,1.9,1.2,0.4,6.6,43.9,2.7,45.6,0.2,12.1,1.5,34.2,27.2,33.1,4.4,26.4,74.0,PG,NYK,1
Desmond Bane: 2020,37.0,22.5,9.5,7.3,48.5,3.9,45.5,2.9,1.3,1.0,0.7,0.1,2.7,51.9,0.7,56.0,0.0,3.6,3.1,45.7,19.8,8.0,6.1,15.5,77.0,SG,MEM,0
Devin Booker: 2020,39.0,33.7,25.1,18.8,49.5,5.7,35.0,4.1,4.7,3.3,0.9,0.3,8.2,59.8,4.9,50.3,1.8,13.2,2.5,40.6,36.4,21.8,6.2,31.6,77.0,SG,PHX,6
Devonte' Graham: 2020,33.0,30.0,13.3,11.3,37.2,7.7,37.6,2.7,5.1,1.3,0.9,0.1,2.0,25.0,1.6,44.4,0.0,5.3,4.9,41.4,21.2,25.1,4.3,19.5,73.0,PG,CHA,1
Domantas Sabonis: 2020,43.0,36.1,20.1,14.6,52.2,2.6,30.6,11.2,6.2,3.4,1.2,0.6,10.6,61.3,1.3,24.6,7.9,4.5,2.4,31.7,26.5,26.2,15.5,24.2,83.0,PF,IND,2
Dorian Finney-Smith: 2020,31.0,31.1,8.4,7.2,42.6,4.8,35.1,5.3,1.5,0.6,0.9,0.4,2.2,59.1,0.2,16.7,0.0,2.2,4.4,36.0,13.2,6.1,8.6,11.3,79.0,PF,DAL,0
Doug McDermott: 2020,42.0,25.3,13.4,10.2,51.4,4.5,36.9,3.9,1.4,0.9,0.3,0.1,5.6,62.5,0.1,16.7,0.0,3.9,3.4,36.2,24.8,7.7,7.5,19.3,79.0,PF,IND,0
Draymond Green: 2020,38.0,30.0,6.1,5.8,39.7,1.9,24.3,6.6,8.4,2.8,1.4,0.8,3.3,51.5,0.4,11.8,2.4,3.3,1.7,25.8,9.3,34.4,10.4,12.7,78.0,PF,GSW,1
Dwayne Bacon: 2020,44.0,24.9,9.9,9.0,39.9,3.0,33.3,2.8,1.1,0.7,0.5,0.1,4.6,47.8,1.4,23.8,0.0,5.3,1.8,31.2,19.1,6.9,5.3,17.9,78.0,SG,ORL,0
Elfrid Payton: 2020,35.0,27.9,12.4,11.9,43.6,1.8,25.0,3.9,3.7,1.8,0.7,0.2,8.7,48.3,1.4,34.7,0.2,11.1,1.7,26.7,22.1,19.8,6.6,22.5,75.0,PG,NYK,1
Enes Kanter: 2020,43.0,26.6,12.1,8.4,59.8,0.0,0.0,11.6,1.3,1.2,0.5,0.7,8.2,61.0,0.2,11.1,2.1,0.2,0.0,0.0,22.1,7.1,20.7,16.8,82.0,C,POR,3
Eric Bledsoe: 2020,42.0,29.2,11.3,9.8,41.6,4.7,36.4,3.4,3.7,1.5,0.7,0.3,3.8,50.0,1.3,41.8,0.0,9.5,3.5,37.8,18.5,16.6,5.8,17.5,73.0,SG,NOP,1
Eric Gordon: 2020,27.0,29.2,17.8,13.6,43.3,7.8,32.9,2.1,2.6,1.9,0.5,0.5,5.6,58.9,0.2,0.0,0.0,10.1,5.1,32.8,28.6,14.7,3.5,24.6,75.0,SG,HOU,4
Evan Fournier: 2020,26.0,30.3,19.7,14.2,46.1,7.2,38.8,2.9,3.7,2.1,1.0,0.3,5.0,58.0,1.9,44.0,0.0,7.9,3.8,36.4,30.9,18.9,4.7,25.7,79.0,SF,BOS,4
Fred VanVleet: 2020,39.0,36.8,20.1,16.6,39.6,8.9,37.6,4.3,6.4,1.9,1.8,0.7,5.4,42.6,2.2,37.2,0.1,14.8,4.7,40.4,26.2,26.2,5.7,23.5,73.0,SG,TOR,6
Garrett Temple: 2020,35.0,27.9,8.5,7.4,42.5,3.8,34.3,3.1,2.0,1.0,0.9,0.5,2.7,55.6,0.9,40.6,0.0,2.6,3.2,33.6,14.0,8.8,5.6,13.1,77.0,SG,CHI,0
Gary Harris: 2020,19.0,30.6,9.7,8.2,44.2,3.9,32.0,2.5,1.7,0.7,0.9,0.2,3.7,56.8,0.6,36.4,0.1,3.6,3.3,38.1,15.5,7.0,4.2,13.6,76.0,SG,ORL,0
Gary Trent Jr: 2020,41.0,30.8,15.0,12.8,41.4,7.4,39.7,2.2,1.4,0.8,0.9,0.1,3.0,50.0,2.3,36.2,0.0,3.0,4.5,42.1,23.4,6.8,3.4,19.5,77.0,SG,TOR,4
George Hill: 2020,14.0,26.3,11.8,8.6,50.8,4.1,38.6,2.1,3.1,0.9,0.9,0.1,3.7,62.2,0.8,54.5,0.1,7.0,2.9,47.5,21.9,17.3,3.9,17.2,76.0,PG,PHI,0
Giannis Antetokounmpo: 2020,41.0,34.1,28.6,18.6,55.9,3.8,29.9,11.6,6.4,3.7,1.2,1.3,12.5,68.0,2.2,32.6,4.6,11.8,0.7,20.7,38.8,29.6,16.3,32.1,83.0,PF,MIL,2
Goran Dragic: 2020,28.0,27.0,13.9,11.3,44.1,4.6,34.9,3.3,4.9,2.7,0.6,0.2,5.0,54.0,1.7,38.3,0.4,10.9,2.7,34.7,24.7,29.6,6.0,24.5,75.0,PG,MIA,1
Gordon Hayward: 2020,39.0,34.1,20.1,15.2,48.1,4.7,41.6,5.6,4.2,2.1,1.3,0.3,7.5,53.3,2.9,44.3,0.8,11.3,3.2,46.4,28.0,18.9,8.1,23.6,79.0,SF,CHA,6
Grayson Allen: 2020,29.0,24.7,9.9,7.7,41.7,5.0,40.4,3.2,2.1,1.0,1.0,0.2,2.2,50.0,0.4,16.7,0.0,5.1,3.8,38.7,18.9,12.0,6.1,15.5,76.0,SG,MEM,0
Hamidou Diallo: 2020,32.0,23.8,11.9,9.3,48.1,1.3,29.3,5.2,2.4,1.5,1.0,0.4,6.7,53.7,1.3,34.9,0.1,6.7,0.9,27.6,23.3,16.3,9.9,22.0,77.0,SG,DET,1
Harrison Barnes: 2020,41.0,36.0,16.1,11.0,49.2,4.2,36.3,6.6,3.7,1.5,0.7,0.2,6.5,60.0,0.4,31.3,2.6,7.9,2.9,38.3,21.1,13.6,9.0,16.8,80.0,PF,SAC,4
Isaac Okoro: 2020,39.0,32.3,8.0,7.2,41.8,2.8,30.6,2.8,1.8,1.4,1.1,0.5,4.2,50.0,0.1,0.0,0.1,4.2,2.3,28.9,12.2,8.0,4.5,12.5,77.0,SG,CLE,0
Isaiah Roby: 2020,38.0,22.9,9.0,6.6,52.0,1.6,33.9,5.5,1.7,1.6,0.9,0.7,4.8,60.4,0.3,20.0,0.9,3.1,1.3,34.7,18.7,11.7,11.6,17.0,80.0,PF,OKC,5
Ish Smith: 2020,19.0,20.6,5.2,6.1,37.9,1.1,25.0,3.5,4.7,1.0,0.8,0.2,3.4,44.1,1.6,35.5,0.0,8.3,0.9,27.8,11.5,30.3,7.6,14.7,72.0,PG,WAS,1
Ivica Zubac: 2020,45.0,20.8,8.6,5.0,67.3,0.0,0.0,7.0,1.2,1.0,0.4,0.8,4.8,68.8,0.1,50.0,0.9,0.2,0.0,0.0,19.8,8.0,16.8,14.4,84.0,C,LAC,3
Jaden McDaniels: 2020,37.0,20.1,5.5,5.2,41.1,2.8,34.3,3.4,1.0,0.7,0.5,1.0,2.0,50.0,0.5,36.8,0.1,1.5,2.6,34.7,12.8,6.4,7.7,12.5,81.0,PF,MIN,0
